t,v,obs_n,obs_d,obs_x,obs_y,obs_r,dyn_d,mode,scale,reason,fgm_en,fgm_ang,path_n,path_age,override,aeb,ttc,steer,cmd_v,scan_age,obs_age
53.101,3.946,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.615,0,0,-1.000,-2.58,4.38,0.0367,0.0069
53.121,3.995,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.635,0,0,-1.000,-2.50,4.34,0.0312,0.0035
53.142,4.022,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.656,0,0,-1.000,-2.50,4.34,0.0280,0.0244
53.161,4.037,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.675,0,0,-1.000,-2.88,4.30,0.0470,0.0180
53.181,4.044,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.695,0,0,-1.000,-2.84,4.27,0.0411,0.0132
53.201,4.035,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.715,0,0,-1.000,-2.84,4.27,0.0372,0.0065
53.221,4.037,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.735,0,0,-1.000,-2.58,4.21,0.0304,0.0035
53.241,4.030,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.754,0,0,-1.000,-2.58,4.21,0.0271,0.0233
53.261,4.037,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.775,0,0,-1.000,-2.54,4.20,0.0472,0.0171
53.281,4.024,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.795,0,0,-1.000,-2.17,4.16,0.0416,0.0124
53.301,4.026,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.815,0,0,-1.000,-2.17,4.16,0.0360,0.0063
53.321,4.019,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.834,0,0,-1.000,-2.05,4.12,0.0317,0.0020
53.341,4.024,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.855,0,0,-1.000,-1.71,4.08,0.0258,0.0220
53.361,4.025,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.875,0,0,-1.000,-1.27,4.04,0.0460,0.0172
53.381,4.024,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.895,0,0,-1.000,-1.27,4.04,0.0416,0.0119
53.401,4.021,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.915,0,0,-1.000,-1.04,4.02,0.0361,0.0054
53.422,4.008,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.935,0,0,-1.000,-0.77,3.98,0.0312,0.0007
53.442,4.001,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.955,0,0,-1.000,-0.77,3.98,0.0267,0.0204
53.462,3.989,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.975,0,0,-1.000,-0.55,3.98,0.0467,0.0176
53.482,3.980,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,0.995,0,0,-1.000,-0.29,3.96,0.0428,0.0109
53.502,3.967,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.015,0,0,-1.000,-0.29,3.96,0.0367,0.0051
53.521,3.968,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.035,0,0,-1.000,-0.05,3.93,0.0301,0.0037
53.542,3.962,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.055,0,0,-1.000,0.49,3.89,0.0253,0.0239
53.561,3.956,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.075,0,0,-1.000,0.49,3.89,0.0451,0.0178
53.581,3.943,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.095,0,0,-1.000,0.97,3.85,0.0410,0.0130
53.604,3.917,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.117,0,0,-1.000,1.12,3.81,0.0381,0.0086
53.621,3.882,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.135,0,0,-1.000,1.12,3.81,0.0309,0.0027
53.641,3.859,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.155,0,0,-1.000,1.60,3.78,0.0511,0.0228
53.661,3.847,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.175,0,0,-1.000,1.89,3.72,0.0471,0.0176
53.681,3.834,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.195,0,0,1.639,1.89,3.72,0.0414,0.0140
53.704,3.825,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.217,0,0,1.621,2.15,3.68,0.0399,0.0095
53.721,3.805,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.235,0,0,1.621,2.15,3.68,0.0317,0.0030
53.742,3.769,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.255,0,0,1.606,2.21,3.68,0.0266,0.0237
53.762,3.749,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.275,0,0,1.611,2.38,3.66,0.0463,0.0190
53.786,3.754,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.300,0,0,1.611,2.38,3.66,0.0469,0.0113
53.801,3.745,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.315,0,0,1.590,3.67,3.66,0.0362,0.0033
53.843,3.725,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.356,0,0,1.590,6.41,3.59,0.0777,0.0448
53.864,3.684,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.377,0,0,-1.000,7.89,3.57,0.0491,0.0042
53.883,3.672,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.396,0,0,-1.000,10.03,3.55,0.0437,0.0033
53.914,3.672,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.427,0,0,-1.000,10.03,3.55,0.0751,0.0347
53.936,3.641,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.450,0,0,-1.000,9.77,3.53,0.0717,0.0074
53.944,3.601,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.457,0,0,-1.000,14.39,3.46,0.0510,0.0063
53.961,3.579,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.475,0,0,-1.000,13.38,3.46,0.0454,0.0155
53.981,3.550,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.495,0,0,-1.000,13.38,3.46,0.0412,0.0134
54.002,3.513,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.515,0,0,-1.000,12.30,3.44,0.0378,0.0081
54.021,3.504,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.535,0,0,-1.000,12.30,3.44,0.0305,0.0034
54.041,3.484,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.554,0,0,-1.000,12.69,3.41,0.0271,0.0005
54.062,3.461,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.575,0,0,-1.000,12.85,3.41,0.0475,0.0210
54.081,3.452,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.594,0,0,-1.000,12.01,3.37,0.0417,0.0145
54.101,3.433,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.615,0,0,-1.000,12.01,3.37,0.0373,0.0097
54.121,3.422,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.635,0,0,-1.000,11.10,3.35,0.0308,0.0026
54.142,3.400,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.655,0,0,-1.000,9.77,3.35,0.0270,0.0229
54.161,3.367,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.675,0,0,-1.000,9.77,3.35,0.0467,0.0194
54.181,3.337,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.695,0,0,-1.000,8.79,3.30,0.0425,0.0135
54.201,3.310,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.714,0,0,-1.000,9.00,3.28,0.0372,0.0098
54.221,3.302,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.735,0,0,-1.000,9.00,3.28,0.0334,0.0037
54.241,3.268,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.754,0,0,-1.000,7.31,3.23,0.0269,0.0006
54.262,3.239,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.775,0,0,-1.000,6.28,3.23,0.0472,0.0209
54.281,3.215,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.795,0,0,-1.000,6.28,3.23,0.0434,0.0136
54.301,3.174,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.815,0,0,-1.000,6.27,3.18,0.0371,0.0103
54.321,3.160,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.835,0,0,-1.000,5.09,3.18,0.0338,0.0046
54.341,3.160,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.855,0,0,-1.000,5.09,3.18,0.0538,0.0246
54.361,3.130,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.875,0,0,-1.000,4.96,3.15,0.0471,0.0152
54.381,3.127,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.894,0,0,-1.000,4.11,3.10,0.0422,0.0135
54.401,3.118,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.914,0,0,-1.000,4.11,3.10,0.0370,0.0073
54.422,3.087,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.936,0,0,-1.000,3.72,3.08,0.0335,0.0033
54.441,3.075,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.955,0,0,-1.000,3.13,3.03,0.0271,0.0223
54.461,3.061,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.975,0,0,-1.000,3.13,3.03,0.0473,0.0199
54.481,3.043,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,1.994,0,0,-1.000,2.80,3.00,0.0425,0.0145
54.501,3.028,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.015,0,0,-1.000,2.77,3.00,0.0370,0.0099
54.521,3.011,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.035,0,0,-1.000,2.77,3.00,0.0329,0.0045
54.542,2.993,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.055,0,0,-1.000,1.90,3.00,0.0276,0.0013
54.561,2.981,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.074,0,0,-1.000,1.65,3.00,0.0471,0.0208
54.581,2.980,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.095,0,0,-1.000,1.65,3.00,0.0428,0.0148
54.601,2.974,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.115,0,0,-1.000,1.91,3.00,0.0374,0.0084
54.621,2.969,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.135,0,0,-1.000,2.58,3.00,0.0334,0.0045
54.641,2.952,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.155,0,0,-1.000,2.58,3.00,0.0273,0.0247
54.661,2.945,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.175,0,0,-1.000,1.94,3.00,0.0471,0.0195
54.681,2.942,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.195,0,0,-1.000,2.31,3.00,0.0434,0.0148
54.701,2.940,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.215,0,0,-1.000,2.31,3.00,0.0371,0.0076
54.721,2.940,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.235,0,0,-1.000,3.21,3.00,0.0305,0.0036
54.741,2.942,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.255,0,0,-1.000,2.03,3.00,0.0272,0.0236
54.762,2.935,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.275,0,0,-1.000,2.03,3.00,0.0475,0.0192
54.781,2.930,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.295,0,0,-1.000,3.75,3.00,0.0413,0.0146
54.801,2.932,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.314,0,0,-1.000,4.04,3.00,0.0354,0.0083
54.821,2.935,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.334,0,0,-1.000,4.04,3.00,0.0322,0.0042
54.841,2.935,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.355,0,0,-1.000,4.80,3.00,0.0253,0.0243
54.861,2.939,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.374,0,0,-1.000,6.38,3.00,0.0452,0.0178
54.881,2.935,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.395,0,0,-1.000,6.38,3.00,0.0427,0.0142
54.901,2.932,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.415,0,0,-1.000,7.41,3.00,0.0364,0.0098
54.921,2.938,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.435,0,0,-1.000,8.66,3.00,0.0329,0.0029
54.941,2.940,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.455,0,0,-1.000,8.66,3.00,0.0272,0.0229
54.962,2.941,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.475,0,0,-1.000,8.61,3.00,0.0476,0.0196
54.981,2.941,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.495,0,0,-1.000,9.56,3.00,0.0432,0.0132
55.001,2.933,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.515,0,0,-1.000,9.56,3.00,0.0369,0.0060
55.023,2.935,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.536,0,0,-1.000,10.26,3.00,0.0331,0.0060
55.041,2.933,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.555,0,0,-1.000,10.44,3.00,0.0274,0.0243
55.062,2.936,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.575,0,0,-1.000,10.44,3.00,0.0477,0.0192
55.081,2.938,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.594,0,0,-1.000,9.65,3.00,0.0416,0.0146
55.101,2.928,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.614,0,0,-1.000,10.06,3.00,0.0375,0.0074
55.121,2.930,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.635,0,0,-1.000,10.06,3.00,0.0300,0.0014
55.143,2.933,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.656,0,0,-1.000,9.34,3.00,0.0292,0.0228
55.161,2.924,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.674,0,0,-1.000,9.22,3.00,0.0478,0.0153
55.181,2.925,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.694,0,0,-1.000,9.22,3.00,0.0420,0.0097
55.201,2.921,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.714,0,0,-1.000,8.63,3.00,0.0380,0.0071
55.221,2.914,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.735,0,0,-1.000,8.63,3.00,0.0302,0.0032
55.244,2.911,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.757,0,0,-1.000,8.35,3.00,0.0526,0.0255
55.261,2.911,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.775,0,0,-1.000,7.70,3.00,0.0455,0.0168
55.281,2.914,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.794,0,0,-1.000,7.64,3.00,0.0422,0.0136
55.301,2.910,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.814,0,0,-1.000,7.64,3.00,0.0377,0.0095
55.328,2.909,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.841,0,0,-1.000,7.36,3.00,0.0645,0.0363
55.344,2.909,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.857,0,0,-1.000,7.36,3.00,0.0807,0.0525
55.381,2.906,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.894,0,0,-1.000,7.32,3.00,0.0668,0.0298
55.407,2.910,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.920,0,0,-1.000,7.63,3.00,0.0629,0.0254
55.449,2.908,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.962,0,0,-1.000,7.48,3.00,0.0806,0.0375
55.462,2.902,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.975,0,0,-1.000,7.26,3.00,0.0479,0.0105
55.481,2.899,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,2.995,0,0,-1.000,7.26,3.00,0.0432,0.0141
55.501,2.911,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.015,0,0,-1.000,7.34,3.00,0.0374,0.0092
55.522,2.905,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.035,0,0,-1.000,7.26,3.00,0.0341,0.0025
55.543,2.903,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.056,0,0,-1.000,7.26,3.00,0.0287,0.0232
55.561,2.910,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.074,0,0,-1.000,6.31,3.00,0.0472,0.0181
55.581,2.905,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.095,0,0,-1.000,6.17,3.00,0.0417,0.0145
55.601,2.907,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.115,0,0,-1.000,6.17,3.00,0.0377,0.0090
55.621,2.920,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.135,0,0,-1.000,6.73,3.00,0.0322,0.0027
55.641,2.914,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.155,0,0,-1.000,6.90,3.00,0.0272,0.0228
55.662,2.917,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.175,0,0,-1.000,6.90,3.00,0.0474,0.0195
55.681,2.920,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.194,0,0,-1.000,6.76,3.00,0.0423,0.0122
55.701,2.914,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.214,0,0,-1.000,7.26,3.00,0.0371,0.0036
55.721,2.921,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.235,0,0,-1.000,7.26,3.00,0.0326,0.0038
55.741,2.928,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.255,0,0,-1.000,6.93,3.00,0.0268,0.0239
55.762,2.921,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.275,0,0,-1.000,7.03,3.00,0.0471,0.0173
55.781,2.928,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.295,0,0,-1.000,7.03,3.00,0.0427,0.0130
55.801,2.924,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.315,0,0,-1.000,7.19,3.00,0.0367,0.0055
55.821,2.921,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.335,0,0,-1.000,7.33,3.00,0.0329,0.0035
55.844,2.935,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.357,0,0,-1.000,7.33,3.00,0.0294,0.0258
55.862,2.935,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.375,0,0,-1.000,7.94,3.00,0.0476,0.0168
55.881,2.928,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.394,0,0,-1.000,7.63,3.00,0.0427,0.0132
55.901,2.935,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.415,0,0,-1.000,7.63,3.00,0.0372,0.0048
55.921,2.924,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.435,0,0,-1.000,7.82,3.00,0.0306,0.0006
55.942,2.926,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.455,0,0,-1.000,8.28,3.00,0.0274,0.0206
55.961,2.936,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.475,0,0,-1.000,8.28,3.00,0.0474,0.0152
55.981,2.928,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.495,0,0,-1.000,8.76,3.00,0.0419,0.0145
56.001,2.931,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.514,0,0,-1.000,9.06,3.00,0.0369,0.0069
56.022,2.932,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.535,0,0,-1.000,9.06,3.00,0.0319,0.0037
56.042,2.917,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.555,0,0,-1.000,8.97,3.00,0.0518,0.0236
56.061,2.933,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.574,0,0,-1.000,9.46,3.00,0.0476,0.0177
56.081,2.931,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.595,0,0,-1.000,9.46,3.00,0.0420,0.0134
56.101,2.921,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.615,0,0,-1.000,9.86,3.00,0.0375,0.0059
56.122,2.931,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.635,0,0,-1.000,9.17,3.00,0.0307,0.0043
56.141,2.923,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.655,0,0,-1.000,9.17,3.00,0.0266,0.0239
56.161,2.913,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.675,0,0,-1.000,10.46,3.00,0.0467,0.0193
56.181,2.934,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.695,0,0,-1.000,11.41,3.00,0.0424,0.0138
56.201,2.918,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.715,0,0,-1.000,11.41,3.00,0.0364,0.0088
56.222,2.916,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.735,0,0,-1.000,10.81,3.00,0.0328,0.0041
56.242,2.925,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.756,0,0,-1.000,12.37,3.00,0.0278,0.0248
56.262,2.911,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.775,0,0,-1.000,12.37,3.00,0.0469,0.0187
56.281,2.913,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.795,0,0,-1.000,14.57,3.00,0.0414,0.0141
56.301,2.933,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.815,0,0,-1.000,14.57,3.00,0.0367,0.0087
56.321,2.911,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.835,0,0,-1.000,15.15,3.00,0.0327,0.0030
56.342,2.921,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.855,0,0,-1.000,16.83,3.00,0.0273,0.0005
56.361,2.925,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.875,0,0,-1.000,18.22,3.00,0.0469,0.0201
56.381,2.907,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.895,0,0,-1.000,18.22,3.00,0.0426,0.0136
56.402,2.920,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.915,0,0,-1.000,18.09,3.00,0.0373,0.0103
56.421,2.929,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.935,0,0,-1.000,17.76,3.00,0.0330,0.0040
56.442,2.904,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.955,0,0,-1.000,17.76,3.00,0.0275,0.0007
56.461,2.919,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.975,0,0,-1.000,17.98,3.00,0.0472,0.0204
56.481,2.919,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,3.995,0,0,-1.000,16.94,3.00,0.0429,0.0146
56.502,2.888,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.015,0,0,-1.000,16.94,3.00,0.0375,0.0110
56.521,2.905,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.035,0,0,-1.000,17.39,3.00,0.0333,0.0039
56.541,2.918,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.055,0,0,-1.000,17.39,3.00,0.0270,0.0008
56.562,2.886,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.075,0,0,-1.000,16.91,3.00,0.0472,0.0210
56.582,2.902,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.095,0,0,-1.000,16.80,3.00,0.0437,0.0114
56.601,2.893,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.114,0,0,-1.000,16.80,3.00,0.0366,0.0019
56.621,2.864,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.135,0,0,-1.000,16.81,3.00,0.0318,0.0051
56.641,2.889,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.155,0,0,-1.000,17.47,3.00,0.0278,0.0251
56.662,2.889,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.176,0,0,-1.000,18.39,3.00,0.0488,0.0194
56.681,2.866,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.195,0,0,-1.000,18.39,3.00,0.0421,0.0142
56.702,2.878,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.215,0,0,-1.000,19.55,3.00,0.0370,0.0082
56.722,2.879,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.235,0,0,-1.000,19.55,3.00,0.0325,0.0020
56.745,2.846,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.258,0,0,-1.000,19.51,3.00,0.0300,0.0252
56.761,2.873,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.275,0,0,-1.000,19.84,3.00,0.0465,0.0136
56.781,2.868,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.295,0,0,-1.000,19.84,3.00,0.0410,0.0126
56.801,2.839,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.315,0,0,-1.000,19.87,3.00,0.0347,0.0084
56.821,2.863,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.335,0,0,-1.000,20.49,3.00,0.0326,0.0043
56.841,2.853,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.355,0,0,-1.000,20.49,3.00,0.0268,0.0242
56.862,2.826,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.375,0,0,-1.000,20.37,3.00,0.0475,0.0171
56.882,2.864,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.395,0,0,-1.000,19.76,3.00,0.0430,0.0041
56.912,2.842,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.425,0,0,-1.000,19.76,3.00,0.0474,0.0010
56.923,2.822,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.436,0,0,-1.000,19.87,3.00,0.0585,0.0121
56.943,2.858,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.456,0,0,-1.000,19.26,3.00,0.0285,0.0185
56.962,2.829,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.475,0,0,-1.000,19.08,3.00,0.0478,0.0184
56.982,2.811,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.495,0,0,-1.000,19.08,3.00,0.0405,0.0122
57.002,2.856,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.515,0,0,-1.000,18.89,3.00,0.0380,0.0070
57.022,2.817,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.535,0,0,-1.000,18.89,3.00,0.0284,0.0039
57.042,2.809,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.555,0,0,-1.000,17.29,3.00,0.0266,0.0239
57.061,2.847,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.575,0,0,-1.000,14.99,3.00,0.0461,0.0191
57.081,2.816,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.595,0,0,-1.000,14.99,3.00,0.0420,0.0135
57.101,2.812,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.615,0,0,-1.000,14.57,3.00,0.0361,0.0049
57.121,2.851,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.635,0,0,-1.000,13.71,3.00,0.0300,0.0038
57.141,2.810,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.655,0,0,-1.000,13.04,3.00,0.0266,0.0238
57.161,2.813,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.675,0,0,-1.000,13.04,3.00,0.0466,0.0177
57.182,2.849,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.695,0,0,-1.000,12.57,3.00,0.0426,0.0137
57.201,2.815,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.715,0,0,-1.000,10.41,3.00,0.0354,0.0089
57.222,2.825,0,,,,,,GLOBAL,1.000,clear,0,13.0,15,4.735,0,0,-1.000,10.41,3.00,0.0329,0.0024
